tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
10.382242,-0.13,-0.08,10.06,0.04,0.01,0.01,41.45,11.11,-22.00,0.05,-0.07,9.70,-0.03,-0.11,0.00,25.17,-31.84,-10.15,-0.35,1.12,0.10,34.69,953.25,23.77,-5.05,5040.00,33.00,0.00,30.00,20.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.415915,-0.15,0.08,9.83,0.04,-0.00,0.01,40.04,11.82,-23.02,0.06,0.04,9.62,-0.03,-0.12,0.01,25.69,-31.73,-10.79,-0.35,1.11,0.10,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,28.00,20.00,22.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.449539,-0.26,0.06,9.79,0.04,-0.00,0.01,40.04,11.82,-23.02,-0.00,0.04,9.64,-0.04,-0.11,0.00,25.81,-31.96,-11.37,-0.32,1.12,0.10,34.69,953.25,23.77,-5.05,5040.00,33.00,0.00,26.00,20.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.484307,-0.22,0.04,9.94,0.04,0.01,0.01,40.04,11.82,-23.02,-0.01,0.01,9.78,-0.02,-0.09,0.01,25.98,-32.19,-11.89,-0.32,1.13,0.09,34.69,953.25,23.77,-5.05,5043.00,33.00,0.00,26.00,20.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.515972,-0.25,0.02,9.96,0.04,0.00,0.02,40.04,11.82,-23.02,0.02,0.03,9.76,-0.02,-0.11,0.00,25.29,-32.31,-10.44,-0.31,1.14,0.09,34.69,953.25,23.77,-5.05,5043.00,44.00,0.00,28.00,16.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.550609,-0.24,-0.25,9.98,0.04,-0.01,0.01,40.04,11.82,-23.02,-0.04,-0.28,9.71,-0.03,-0.12,0.01,25.64,-31.78,-10.79,-0.33,1.16,0.09,34.69,953.25,23.77,-5.05,5043.00,44.00,0.00,32.00,16.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.584407,-0.27,-0.12,9.82,0.04,0.00,0.02,40.04,11.82,-23.02,-0.04,-0.09,9.70,-0.03,-0.11,0.01,26.04,-31.44,-11.19,-0.35,1.18,0.10,34.69,953.25,23.77,0.00,5037.00,44.00,0.00,30.00,14.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.616280,-0.11,-0.10,10.08,0.04,0.01,0.01,40.04,11.82,-23.02,-0.01,-0.09,9.75,-0.03,-0.11,0.00,26.51,-32.02,-11.60,-0.36,1.17,0.10,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.650137,-0.28,-0.06,10.04,0.04,-0.00,0.01,40.04,11.82,-23.02,0.07,-0.05,9.68,-0.03,-0.11,0.01,25.69,-31.78,-11.25,-0.37,1.14,0.11,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,32.00,20.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.684007,-0.05,-0.03,10.01,0.04,-0.01,0.01,40.04,11.82,-23.02,0.14,-0.03,9.62,-0.03,-0.12,0.01,25.58,-31.15,-11.25,-0.36,1.13,0.11,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,30.00,22.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.717898,-0.17,-0.05,9.94,0.03,0.01,0.01,40.04,11.82,-23.02,0.10,-0.06,9.68,-0.03,-0.11,0.01,26.45,-31.73,-11.14,-0.35,1.11,0.11,34.69,953.25,23.77,0.00,5040.00,44.00,0.00,30.00,24.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.751611,-0.22,-0.05,9.93,0.03,0.01,0.01,40.04,11.82,-23.02,-0.03,-0.01,9.78,-0.02,-0.10,-0.00,26.39,-32.31,-11.02,-0.35,1.11,0.11,34.69,953.25,23.77,0.00,5043.00,33.00,0.00,28.00,20.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.785297,-0.13,-0.07,9.98,0.04,-0.00,0.01,40.74,9.70,-24.04,0.03,-0.03,9.68,-0.03,-0.11,0.00,26.51,-31.96,-11.25,-0.35,1.12,0.11,34.69,953.25,23.77,0.00,5046.00,33.00,0.00,28.00,22.00,22.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.817305,-0.22,-0.10,9.87,0.04,0.01,0.01,40.74,9.70,-24.04,-0.12,-0.15,9.71,-0.03,-0.11,0.01,26.45,-31.84,-11.43,-0.35,1.13,0.11,34.72,953.32,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,22.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
10.850094,-0.16,0.03,10.00,0.04,0.00,0.01,40.74,9.70,-24.04,-0.05,0.02,9.78,-0.03,-0.11,-0.00,26.33,-31.96,-11.31,-0.35,1.14,0.11,34.72,953.32,23.77,-5.05,5034.00,33.00,0.00,32.00,24.00,20.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
10.885644,-0.19,-0.03,9.94,0.04,0.00,0.01,40.74,9.70,-24.04,-0.08,-0.12,9.72,-0.03,-0.13,0.01,26.33,-31.96,-10.79,-0.34,1.14,0.10,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,32.00,22.00,22.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
10.919402,-0.23,0.01,10.10,0.04,-0.00,0.01,40.56,11.64,-23.87,0.03,-0.00,9.66,-0.03,-0.12,0.01,26.51,-31.96,-11.14,-0.34,1.15,0.10,34.72,953.32,23.77,0.00,5037.00,33.00,0.00,32.00,22.00,22.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
10.951012,-0.21,0.02,9.91,0.04,-0.00,0.02,40.56,11.64,-23.87,0.02,-0.01,9.74,-0.03,-0.12,0.01,26.10,-31.67,-10.90,-0.32,1.16,0.11,34.72,953.32,23.77,-5.05,5043.00,33.00,0.00,28.00,20.00,22.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
10.984788,-0.17,0.00,9.99,0.04,0.00,0.01,40.56,11.64,-23.87,0.04,-0.03,9.72,-0.03,-0.11,0.01,26.80,-31.84,-10.96,-0.32,1.14,0.11,34.72,953.32,23.77,0.00,5043.00,33.00,0.00,30.00,18.00,20.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
11.018743,-0.15,-0.10,10.10,0.04,0.00,0.01,40.56,11.64,-23.87,0.06,-0.04,9.66,-0.04,-0.12,0.01,26.45,-32.42,-11.60,-0.31,1.13,0.12,34.72,953.32,23.77,-5.05,5046.00,33.00,0.00,30.00,16.00,24.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
11.052432,-0.10,-0.09,10.00,0.04,-0.00,0.01,40.39,10.41,-22.68,0.02,-0.06,9.68,-0.03,-0.12,0.01,25.58,-32.36,-11.48,-0.31,1.12,0.12,34.72,953.32,23.77,-5.05,5043.00,44.00,0.00,30.00,16.00,24.00,-45.92976379,-23.24732971,618.49,0,0,0,0,0,0,0,0,
11.085827,-0.17,-0.11,9.94,0.04,0.00,0.01,40.39,10.41,-22.68,0.04,-0.03,9.61,-0.02,-0.12,0.00,26.45,-31.55,-10.90,-0.31,1.11,0.11,34.72,953.32,23.77,-5.05,5040.00,33.00,0.00,28.00,16.00,24.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.119547,-0.20,0.00,10.00,0.04,0.01,0.01,40.39,10.41,-22.68,0.02,-0.04,9.68,-0.03,-0.11,0.00,25.87,-31.78,-11.77,-0.32,1.12,0.11,34.72,953.32,23.77,4.21,5040.00,33.00,0.00,26.00,18.00,22.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.153341,-0.21,-0.10,9.93,0.04,0.00,0.01,41.45,10.05,-22.68,-0.00,-0.05,9.69,-0.03,-0.10,0.01,26.62,-31.78,-11.43,-0.33,1.13,0.10,34.72,953.32,23.77,0.00,5040.00,33.00,0.00,26.00,18.00,20.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.187160,-0.19,0.01,10.00,0.04,-0.01,0.01,41.45,10.05,-22.68,-0.06,-0.03,9.62,-0.03,-0.11,0.01,26.45,-32.25,-11.54,-0.33,1.14,0.10,34.72,953.32,23.77,4.21,5040.00,33.00,0.00,26.00,18.00,20.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.218736,-0.25,-0.05,10.11,0.04,-0.00,0.02,41.45,10.05,-22.68,-0.00,-0.09,9.68,-0.03,-0.11,0.01,25.87,-31.38,-12.06,-0.33,1.15,0.11,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,26.00,18.00,20.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.252438,-0.18,-0.01,9.97,0.04,0.00,0.02,41.45,10.05,-22.68,-0.01,-0.04,9.69,-0.03,-0.11,0.00,26.62,-31.78,-11.48,-0.33,1.15,0.11,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.284846,-0.22,0.17,9.99,0.04,0.00,0.01,39.68,11.46,-22.68,0.01,0.17,9.53,-0.03,-0.11,0.00,26.27,-32.02,-11.31,-0.31,1.14,0.11,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92976379,-23.24732971,618.43,0,0,0,0,0,0,0,0,
11.320126,-0.14,-0.09,9.74,0.04,0.00,0.00,39.68,11.46,-22.68,0.05,-0.12,9.45,-0.03,-0.11,0.00,26.74,-32.02,-11.72,-0.31,1.13,0.11,34.72,953.32,23.77,-5.05,5031.00,33.00,0.00,30.00,16.00,26.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.353992,-0.23,0.02,9.89,0.04,-0.01,0.01,39.68,11.46,-22.68,-0.01,0.02,9.68,-0.03,-0.12,0.01,26.80,-32.48,-10.73,-0.32,1.15,0.11,34.72,953.32,23.77,-5.05,5031.00,33.00,0.00,30.00,16.00,26.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.387827,-0.23,-0.11,10.01,0.04,-0.00,0.01,39.68,11.46,-22.68,-0.00,-0.06,9.61,-0.03,-0.11,-0.00,26.56,-31.90,-11.72,-0.31,1.15,0.11,34.72,953.32,23.77,-5.05,5031.00,33.00,0.00,30.00,16.00,24.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.419677,-0.13,-0.17,9.93,0.04,0.00,0.01,39.68,11.46,-22.68,0.05,-0.10,9.68,-0.03,-0.12,0.01,26.33,-32.48,-10.56,-0.33,1.13,0.11,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.453464,-0.29,-0.14,9.94,0.03,0.00,0.01,39.68,11.46,-22.68,-0.00,-0.04,9.60,-0.02,-0.11,0.00,26.16,-32.42,-10.90,-0.32,1.14,0.12,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,28.00,20.00,22.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.487335,-0.13,-0.13,9.98,0.04,0.00,0.01,39.68,11.46,-22.68,0.02,-0.13,9.63,-0.03,-0.10,-0.01,26.33,-32.25,-10.61,-0.34,1.14,0.11,34.72,953.32,23.77,-5.05,5043.00,33.00,0.00,30.00,16.00,24.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.520006,-0.16,-0.15,10.03,0.04,0.00,0.01,39.68,11.46,-22.68,0.03,-0.04,9.68,-0.03,-0.11,0.01,26.04,-31.78,-11.19,-0.35,1.14,0.11,34.72,953.32,23.77,-5.05,5046.00,33.00,0.00,28.00,18.00,24.00,-45.92975998,-23.24732971,618.37,0,0,0,0,0,0,0,0,
11.555201,-0.23,-0.01,9.97,0.04,-0.01,0.01,41.09,9.35,-22.00,0.01,-0.02,9.62,-0.03,-0.12,0.00,26.62,-31.67,-11.08,-0.35,1.15,0.11,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,28.00,20.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.588910,-0.11,-0.04,9.86,0.04,-0.00,0.01,41.09,9.35,-22.00,0.06,-0.02,9.69,-0.03,-0.12,0.00,26.68,-32.19,-10.79,-0.34,1.14,0.11,34.72,953.32,23.77,-5.05,5034.00,33.00,0.00,28.00,22.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.620525,-0.24,0.04,9.96,0.04,0.01,0.01,41.09,9.35,-22.00,0.02,0.03,9.72,-0.03,-0.11,0.01,26.39,-31.55,-11.37,-0.33,1.14,0.11,34.72,953.32,23.77,-5.05,5034.00,33.00,0.00,26.00,22.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.654203,-0.20,0.02,9.94,0.04,0.00,0.01,41.27,11.99,-22.51,0.03,-0.02,9.68,-0.03,-0.11,0.00,26.22,-31.78,-10.73,-0.31,1.15,0.11,34.72,953.32,23.77,-5.05,5040.00,44.00,0.00,28.00,20.00,28.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.688072,-0.28,-0.30,10.00,0.04,0.00,0.02,41.27,11.99,-22.51,-0.03,-0.14,9.75,-0.02,-0.11,0.00,25.87,-31.67,-11.60,-0.32,1.16,0.11,34.72,953.32,23.77,-5.05,5043.00,33.00,0.00,28.00,18.00,26.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.721823,-0.23,0.02,9.97,0.04,0.01,0.02,41.27,11.99,-22.51,-0.00,0.03,9.66,-0.03,-0.11,0.00,26.10,-32.60,-12.06,-0.33,1.16,0.11,34.72,953.32,23.77,-5.05,5046.00,33.00,0.00,28.00,18.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.754642,-0.15,-0.05,9.98,0.04,0.00,0.01,41.27,11.99,-22.51,0.01,-0.02,9.68,-0.03,-0.12,0.00,26.51,-32.19,-11.25,-0.32,1.16,0.12,34.72,953.32,23.77,-5.05,5043.00,33.00,0.00,28.00,22.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.788382,-0.25,-0.17,10.08,0.04,-0.01,0.01,40.92,9.88,-23.19,0.01,-0.11,9.65,-0.03,-0.11,0.01,26.51,-31.73,-11.25,-0.35,1.16,0.12,34.72,953.32,23.77,-5.05,5037.00,33.00,0.00,28.00,24.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.822625,-0.23,0.00,9.89,0.04,-0.00,0.01,40.92,9.88,-23.19,0.01,-0.03,9.66,-0.03,-0.11,0.00,26.68,-32.02,-11.19,-0.34,1.16,0.11,34.72,953.32,23.77,0.00,5031.00,33.00,0.00,28.00,22.00,28.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.855901,-0.23,-0.27,10.16,0.04,0.00,0.01,40.92,9.88,-23.19,0.04,-0.29,9.61,-0.03,-0.11,0.01,25.93,-32.13,-11.66,-0.36,1.16,0.11,34.68,953.34,23.77,-5.05,5034.00,33.00,0.00,26.00,20.00,28.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.889844,-0.11,0.10,10.00,0.04,-0.00,0.01,40.92,9.88,-23.19,0.04,0.10,9.74,-0.04,-0.11,0.01,25.75,-31.55,-11.43,-0.38,1.15,0.11,34.68,953.34,23.77,0.00,5034.00,33.00,0.00,26.00,16.00,24.00,-45.92976379,-23.24732971,618.30,0,0,0,0,0,0,0,0,
11.922263,-0.11,-0.15,10.06,0.04,0.00,0.01,41.80,9.35,-22.34,0.11,-0.14,9.68,-0.03,-0.11,0.01,26.10,-31.67,-11.95,-0.36,1.14,0.12,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,26.00,18.00,24.00,-45.92976379,-23.24733162,618.16,0,0,0,0,0,0,0,0,
11.956141,0.27,0.22,12.09,0.05,-0.05,-0.01,41.80,9.35,-22.34,0.53,0.23,11.92,-0.02,-0.16,-0.01,26.22,-32.02,-11.43,-0.37,1.08,0.11,34.68,953.34,23.77,-9.26,5037.00,33.00,0.00,26.00,18.00,22.00,-45.92976379,-23.24733162,618.16,0,0,0,0,0,0,0,0,
11.990027,0.09,-0.16,10.32,0.06,0.02,0.02,41.80,9.35,-22.34,0.22,-0.15,10.20,-0.03,-0.12,0.00,26.22,-31.44,-11.72,-0.35,1.09,0.11,34.68,953.34,23.77,0.00,5037.00,44.00,0.00,28.00,16.00,24.00,-45.92976379,-23.24733162,618.16,0,0,0,0,0,0,0,0,
12.024044,-0.01,-0.01,8.51,0.01,0.00,0.02,41.27,11.64,-22.17,0.19,0.03,8.58,-0.03,-0.09,0.01,26.22,-31.84,-11.14,-0.32,1.19,0.11,34.68,953.34,23.77,-5.05,5040.00,44.00,0.00,28.00,16.00,24.00,-45.92976379,-23.24733162,618.16,0,0,0,0,0,0,0,0,
12.057276,-0.66,0.55,9.88,0.06,0.02,0.03,41.27,11.64,-22.17,-0.31,0.58,9.52,-0.00,-0.07,0.03,25.81,-32.48,-11.54,-0.29,1.16,0.11,34.68,953.34,23.77,0.00,5037.00,44.00,0.00,30.00,16.00,24.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.088943,-0.22,-0.10,10.50,0.03,-0.01,0.02,41.27,11.64,-22.17,0.01,-0.06,10.27,-0.05,-0.15,0.03,25.81,-32.02,-11.66,-0.32,1.12,0.11,34.68,953.34,23.77,-5.05,5040.00,44.00,0.00,30.00,18.00,24.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.122910,-0.12,0.01,10.34,0.02,-0.08,0.01,41.27,11.64,-22.17,0.02,0.02,9.73,-0.03,-0.19,0.00,25.75,-32.42,-11.95,-0.32,1.18,0.11,34.68,953.34,23.77,-5.05,5037.00,44.00,0.00,30.00,18.00,22.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.156702,-0.37,-0.26,9.83,0.06,0.03,0.01,41.27,11.64,-22.17,-0.22,-0.29,9.86,-0.02,-0.07,-0.00,25.98,-32.25,-11.66,-0.30,1.19,0.11,34.68,953.34,23.77,-5.05,5046.00,33.00,0.00,26.00,18.00,24.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.190460,-0.33,0.07,10.31,0.04,0.10,0.03,41.27,11.64,-22.17,-0.14,-0.01,10.09,-0.02,-0.03,0.02,25.93,-31.32,-11.72,-0.34,1.16,0.12,34.68,953.34,23.77,-5.05,5040.00,33.00,0.00,24.00,18.00,26.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.224212,-0.02,0.00,9.96,0.04,-0.05,0.01,41.27,11.64,-22.17,0.15,0.01,9.71,-0.03,-0.16,0.00,25.69,-31.96,-11.77,-0.33,1.12,0.12,34.68,953.34,23.77,-5.05,5043.00,33.00,0.00,24.00,18.00,26.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.256293,-0.19,-0.25,9.68,0.04,-0.05,0.01,41.27,11.64,-22.17,0.03,-0.25,9.21,-0.03,-0.16,0.00,25.81,-32.02,-11.08,-0.36,1.15,0.12,34.68,953.34,23.77,-5.05,5040.00,33.00,0.00,30.00,16.00,26.00,-45.92976379,-23.24733353,618.02,0,0,0,0,0,0,0,0,
12.289879,-0.35,0.04,10.01,0.04,0.03,0.01,41.27,11.64,-22.17,-0.05,0.06,9.79,-0.02,-0.06,0.00,25.58,-32.94,-11.60,-0.36,1.13,0.12,34.68,953.34,23.77,0.00,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.324372,-0.15,-0.12,10.32,0.04,0.03,0.01,41.27,11.64,-22.17,0.10,-0.10,10.06,-0.03,-0.10,0.00,25.81,-32.42,-11.83,-0.37,1.09,0.12,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.358261,-0.01,0.03,9.97,0.04,-0.03,0.01,41.27,11.64,-22.17,0.12,-0.05,9.65,-0.03,-0.15,0.01,26.51,-32.36,-11.48,-0.38,1.10,0.12,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,22.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.392104,-0.11,-0.11,9.51,0.03,-0.03,0.01,41.27,11.64,-22.17,-0.06,-0.09,9.41,-0.03,-0.13,0.00,26.27,-32.07,-10.90,-0.36,1.14,0.12,34.68,953.34,23.77,-5.05,5040.00,33.00,0.00,28.00,24.00,22.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.423754,-0.40,-0.03,10.07,0.04,0.03,0.01,41.27,11.64,-22.17,-0.14,-0.01,9.81,-0.03,-0.08,0.01,26.27,-32.31,-10.79,-0.36,1.14,0.12,34.68,953.34,23.77,-5.05,5040.00,33.00,0.00,32.00,24.00,22.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.457735,-0.26,0.02,10.21,0.04,0.03,0.01,41.27,11.64,-22.17,0.09,-0.02,9.98,-0.03,-0.11,-0.00,25.40,-32.19,-11.72,-0.35,1.13,0.12,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,32.00,22.00,24.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.492125,-0.10,-0.09,9.84,0.04,-0.03,0.01,41.27,11.64,-22.17,0.07,-0.05,9.55,-0.03,-0.14,0.00,26.22,-32.60,-11.37,-0.34,1.17,0.12,34.68,953.34,23.77,0.00,5037.00,44.00,0.00,32.00,22.00,24.00,-45.92976379,-23.24733353,618.01,0,0,0,0,0,0,0,0,
12.525146,-0.32,0.05,9.69,0.04,-0.01,0.01,41.27,11.64,-22.17,-0.06,0.05,9.51,-0.03,-0.10,0.01,25.75,-31.78,-10.90,-0.32,1.17,0.13,34.68,953.34,23.77,-5.05,5034.00,33.00,0.00,30.00,22.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.558898,-0.29,-0.06,10.00,0.04,0.03,0.02,41.27,11.64,-22.17,-0.01,-0.01,9.67,-0.04,-0.09,0.01,26.16,-32.19,-11.48,-0.32,1.14,0.13,34.68,953.34,23.77,-5.05,5025.00,33.00,0.00,28.00,18.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.592646,-0.01,-0.14,10.04,0.04,-0.01,0.01,41.27,11.64,-22.17,0.14,-0.06,9.78,-0.03,-0.12,0.01,26.16,-31.78,-11.48,-0.32,1.12,0.13,34.68,953.34,23.77,-5.05,5028.00,33.00,0.00,28.00,18.00,26.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.624352,-0.12,-0.11,9.96,0.04,-0.03,0.01,41.27,11.64,-22.17,0.03,-0.14,9.66,-0.03,-0.13,0.01,25.75,-32.54,-11.08,-0.33,1.14,0.13,34.68,953.34,23.77,0.00,5031.00,33.00,0.00,28.00,16.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.658291,-0.25,-0.06,9.94,0.04,0.01,0.01,41.27,11.64,-22.17,-0.04,-0.08,9.63,-0.03,-0.08,0.01,25.93,-32.25,-10.96,-0.34,1.12,0.13,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,28.00,20.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.692150,-0.14,-0.01,9.98,0.04,0.03,0.02,41.27,11.64,-22.17,0.01,-0.03,9.71,-0.03,-0.10,0.01,25.69,-31.55,-11.08,-0.35,1.10,0.13,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,32.00,16.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.726470,-0.23,-0.19,9.96,0.04,-0.01,0.01,41.27,11.64,-22.17,0.06,-0.04,9.60,-0.03,-0.12,0.00,25.81,-32.25,-11.48,-0.36,1.10,0.13,34.68,953.34,23.77,-5.05,5040.00,33.00,0.00,32.00,18.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.757707,-0.33,0.01,10.00,0.04,-0.01,0.01,41.27,11.64,-22.17,-0.00,-0.06,9.60,-0.03,-0.12,0.00,25.98,-31.96,-10.73,-0.35,1.12,0.13,34.68,953.34,23.77,-5.05,5037.00,33.00,0.00,32.00,16.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.792902,-0.35,-0.11,10.01,0.04,0.01,0.02,41.27,11.64,-22.17,-0.03,-0.08,9.75,-0.03,-0.10,0.00,26.39,-32.19,-11.08,-0.35,1.12,0.13,34.68,953.34,23.77,-5.05,5031.00,33.00,0.00,30.00,18.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.826695,-0.15,-0.07,10.00,0.04,0.01,0.02,41.27,11.64,-22.17,0.01,-0.01,9.71,-0.03,-0.11,0.00,25.93,-32.19,-11.31,-0.34,1.12,0.13,34.68,953.34,23.77,-5.05,5031.00,33.00,0.00,28.00,18.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.860492,-0.25,-0.01,9.86,0.04,-0.01,0.01,41.27,11.64,-22.17,0.01,0.01,9.58,-0.03,-0.12,0.01,25.93,-31.90,-12.01,-0.34,1.14,0.13,34.68,953.34,23.77,-5.05,5034.00,33.00,0.00,32.00,22.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.894253,-0.27,0.00,10.10,0.04,0.00,0.01,41.27,11.64,-22.17,-0.00,-0.02,9.56,-0.03,-0.12,0.00,25.81,-31.84,-11.43,-0.34,1.14,0.14,34.68,953.34,23.77,0.00,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.927113,-0.17,0.05,9.89,0.04,0.00,0.02,41.27,11.64,-22.17,0.04,-0.00,9.72,-0.03,-0.11,0.01,25.98,-31.55,-12.12,-0.33,1.13,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92975998,-23.24733353,617.97,0,0,0,0,0,0,0,0,
12.959682,0.01,-0.10,10.09,0.04,-0.01,0.01,41.27,11.64,-22.17,0.09,-0.04,9.70,-0.03,-0.13,0.00,26.22,-31.73,-11.95,-0.33,1.12,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,26.00,-45.92975998,-23.24733353,617.96,0,0,0,0,0,0,0,0,
